codmun;data;semanaEpi;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos
130002;27/03/2020;13;0;0;0;0
130002;28/03/2020;13;0;0;0;0
130002;29/03/2020;14;0;0;0;0
130002;30/03/2020;14;0;0;0;0
130002;31/03/2020;14;0;0;0;0
130002;01/04/2020;14;0;0;0;0
130002;02/04/2020;14;0;0;0;0
130002;03/04/2020;14;0;0;0;0
130002;04/04/2020;14;0;0;0;0
130002;05/04/2020;15;0;0;0;0
130002;06/04/2020;15;0;0;0;0
130002;07/04/2020;15;0;0;0;0
130002;08/04/2020;15;0;0;0;0
130002;09/04/2020;15;0;0;0;0
130002;10/04/2020;15;0;0;0;0
130002;11/04/2020;15;0;0;0;0
130002;12/04/2020;16;0;0;0;0
130002;13/04/2020;16;0;0;0;0
130002;14/04/2020;16;0;0;0;0
130002;15/04/2020;16;0;0;0;0
130002;16/04/2020;16;0;0;0;0
130002;17/04/2020;16;0;0;0;0
130002;18/04/2020;16;0;0;0;0
130002;19/04/2020;17;0;0;0;0
130002;20/04/2020;17;0;0;0;0
130002;21/04/2020;17;0;0;0;0
130002;22/04/2020;17;0;0;0;0
130002;23/04/2020;17;0;0;0;0
130002;24/04/2020;17;0;0;0;0
130002;25/04/2020;17;0;0;0;0
130002;26/04/2020;18;0;0;0;0
130002;27/04/2020;18;0;0;0;0
130002;28/04/2020;18;0;0;0;0
130002;29/04/2020;18;0;0;0;0
130002;30/04/2020;18;0;0;0;0
130002;01/05/2020;18;0;0;0;0
130002;02/05/2020;18;0;0;0;0
130002;03/05/2020;19;0;0;0;0
130002;04/05/2020;19;1;1;0;0
130002;05/05/2020;19;2;1;0;0
130002;06/05/2020;19;2;0;0;0
130002;07/05/2020;19;2;0;0;0
130002;08/05/2020;19;2;0;0;0
130002;09/05/2020;19;2;0;0;0
130002;10/05/2020;20;2;0;0;0
130002;11/05/2020;20;2;0;0;0
130002;12/05/2020;20;2;0;0;0
130002;13/05/2020;20;7;5;3;3
130002;14/05/2020;20;7;0;3;0
130002;15/05/2020;20;9;2;3;0
130002;16/05/2020;20;10;1;3;0
130002;17/05/2020;21;10;0;3;0
130002;18/05/2020;21;10;0;3;0
130002;19/05/2020;21;16;6;3;0
130002;20/05/2020;21;23;7;3;0
130002;21/05/2020;21;33;10;3;0
130002;22/05/2020;21;44;11;3;0
130002;23/05/2020;21;46;2;5;2
130002;24/05/2020;22;60;14;5;0
130002;25/05/2020;22;70;10;6;1
130002;26/05/2020;22;97;27;6;0
130002;27/05/2020;22;107;10;6;0
130002;28/05/2020;22;140;33;7;1
130002;29/05/2020;22;172;32;7;0
130002;30/05/2020;22;172;0;7;0
130002;31/05/2020;23;235;63;8;1
130002;01/06/2020;23;254;19;9;1
130002;02/06/2020;23;292;38;9;0
130002;03/06/2020;23;333;41;10;1
130002;04/06/2020;23;367;34;10;0
130002;05/06/2020;23;368;1;10;0
130002;06/06/2020;23;384;16;10;0
130002;07/06/2020;24;384;0;10;0
130002;08/06/2020;24;389;5;10;0
130002;09/06/2020;24;389;0;10;0
130002;10/06/2020;24;389;0;10;0
130002;11/06/2020;24;389;0;10;0
130002;12/06/2020;24;427;38;10;0
130002;13/06/2020;24;427;0;10;0
130002;14/06/2020;25;427;0;10;0
130002;15/06/2020;25;427;0;10;0
130002;16/06/2020;25;477;50;11;1
130002;17/06/2020;25;477;0;11;0
130002;18/06/2020;25;477;0;11;0
130002;19/06/2020;25;505;28;12;1
130002;20/06/2020;25;505;0;12;0
130002;21/06/2020;26;505;0;12;0
130002;22/06/2020;26;505;0;12;0
130002;23/06/2020;26;505;0;12;0
130002;24/06/2020;26;715;210;12;0
130002;25/06/2020;26;736;21;13;1
130002;26/06/2020;26;736;0;13;0
130002;27/06/2020;26;926;190;13;0
130002;28/06/2020;27;926;0;13;0
130002;29/06/2020;27;926;0;13;0
130002;30/06/2020;27;964;38;13;0
130002;01/07/2020;27;995;31;13;0
130002;02/07/2020;27;1016;21;13;0
130002;03/07/2020;27;1019;3;13;0
130002;04/07/2020;27;1019;0;13;0
130002;05/07/2020;28;1019;0;13;0
130002;06/07/2020;28;1024;5;13;0
130002;07/07/2020;28;1028;4;13;0
130002;08/07/2020;28;1035;7;13;0
130002;09/07/2020;28;1036;1;13;0
130002;10/07/2020;28;1037;1;13;0
130002;11/07/2020;28;1037;0;13;0
130002;12/07/2020;29;1037;0;13;0
130002;13/07/2020;29;1058;21;13;0
130002;14/07/2020;29;1058;0;13;0
130002;15/07/2020;29;1075;17;13;0
130002;16/07/2020;29;1084;9;13;0
130002;17/07/2020;29;1084;0;13;0
130002;18/07/2020;29;1084;0;13;0
130002;19/07/2020;30;1095;11;13;0
130002;20/07/2020;30;1100;5;13;0
130002;21/07/2020;30;1100;0;13;0
130002;22/07/2020;30;1107;7;13;0
130002;23/07/2020;30;1112;5;13;0
130002;24/07/2020;30;1112;0;13;0
130002;25/07/2020;30;1112;0;13;0
130002;26/07/2020;31;1126;14;13;0
130002;27/07/2020;31;1126;0;13;0
130002;28/07/2020;31;1132;6;13;0
130002;29/07/2020;31;1136;4;13;0
130002;30/07/2020;31;1136;0;13;0
130002;31/07/2020;31;1148;12;13;0
130002;01/08/2020;31;1148;0;13;0
130002;02/08/2020;32;1148;0;13;0
130002;03/08/2020;32;1157;9;13;0
130002;04/08/2020;32;1157;0;13;0
130002;05/08/2020;32;1161;4;13;0
130002;06/08/2020;32;1161;0;13;0
130002;07/08/2020;32;1177;16;13;0
130002;08/08/2020;32;1181;4;13;0
130002;09/08/2020;33;1187;6;13;0
130002;10/08/2020;33;1188;1;13;0
130002;11/08/2020;33;1188;0;13;0
130002;12/08/2020;33;1195;7;13;0
130002;13/08/2020;33;1196;1;13;0
130002;14/08/2020;33;1201;5;13;0
130006;27/03/2020;13;0;0;0;0
130006;28/03/2020;13;0;0;0;0
130006;29/03/2020;14;0;0;0;0
130006;30/03/2020;14;0;0;0;0
130006;31/03/2020;14;0;0;0;0
130006;01/04/2020;14;0;0;0;0
130006;02/04/2020;14;0;0;0;0
130006;03/04/2020;14;0;0;0;0
130006;04/04/2020;14;0;0;0;0
130006;05/04/2020;15;0;0;0;0
130006;06/04/2020;15;0;0;0;0
130006;07/04/2020;15;0;0;0;0
130006;08/04/2020;15;0;0;0;0
130006;09/04/2020;15;0;0;0;0
130006;10/04/2020;15;0;0;0;0
130006;11/04/2020;15;0;0;0;0
130006;12/04/2020;16;0;0;0;0
130006;13/04/2020;16;0;0;0;0
130006;14/04/2020;16;0;0;0;0
130006;15/04/2020;16;0;0;0;0
130006;16/04/2020;16;0;0;0;0
130006;17/04/2020;16;0;0;0;0
130006;18/04/2020;16;0;0;0;0
130006;19/04/2020;17;0;0;0;0
130006;20/04/2020;17;0;0;0;0
130006;21/04/2020;17;0;0;0;0
130006;22/04/2020;17;0;0;0;0
130006;23/04/2020;17;0;0;0;0
130006;24/04/2020;17;12;12;0;0
130006;25/04/2020;17;14;2;0;0
130006;26/04/2020;18;19;5;0;0
130006;27/04/2020;18;19;0;0;0
130006;28/04/2020;18;20;1;0;0
130006;29/04/2020;18;25;5;0;0
130006;30/04/2020;18;25;0;0;0
130006;01/05/2020;18;25;0;0;0
130006;02/05/2020;18;25;0;0;0
130006;03/05/2020;19;25;0;1;1
130006;04/05/2020;19;30;5;1;0
130006;05/05/2020;19;35;5;1;0
130006;06/05/2020;19;63;28;1;0
130006;07/05/2020;19;65;2;1;0
130006;08/05/2020;19;68;3;2;1
130006;09/05/2020;19;87;19;2;0
130006;10/05/2020;20;89;2;2;0
130006;11/05/2020;20;98;9;3;1
130006;12/05/2020;20;114;16;3;0
130006;13/05/2020;20;133;19;3;0
130006;14/05/2020;20;154;21;4;1
130006;15/05/2020;20;163;9;4;0
130006;16/05/2020;20;168;5;4;0
130006;17/05/2020;21;170;2;4;0
130006;18/05/2020;21;173;3;5;1
130006;19/05/2020;21;174;1;5;0
130006;20/05/2020;21;180;6;5;0
130006;21/05/2020;21;183;3;6;1
130006;22/05/2020;21;183;0;6;0
130006;23/05/2020;21;195;12;6;0
130006;24/05/2020;22;195;0;6;0
130006;25/05/2020;22;195;0;6;0
130006;26/05/2020;22;214;19;6;0
130006;27/05/2020;22;231;17;6;0
130006;28/05/2020;22;242;11;6;0
130006;29/05/2020;22;273;31;6;0
130006;30/05/2020;22;280;7;6;0
130006;31/05/2020;23;300;20;6;0
130006;01/06/2020;23;309;9;8;2
130006;02/06/2020;23;317;8;8;0
130006;03/06/2020;23;321;4;8;0
130006;04/06/2020;23;326;5;8;0
130006;05/06/2020;23;329;3;8;0
130006;06/06/2020;23;331;2;8;0
130006;07/06/2020;24;334;3;8;0
130006;08/06/2020;24;334;0;8;0
130006;09/06/2020;24;336;2;8;0
130006;10/06/2020;24;342;6;8;0
130006;11/06/2020;24;343;1;8;0
130006;12/06/2020;24;344;1;8;0
130006;13/06/2020;24;347;3;8;0
130006;14/06/2020;25;351;4;8;0
130006;15/06/2020;25;351;0;8;0
130006;16/06/2020;25;357;6;8;0
130006;17/06/2020;25;357;0;8;0
130006;18/06/2020;25;360;3;8;0
130006;19/06/2020;25;361;1;8;0
130006;20/06/2020;25;362;1;8;0
130006;21/06/2020;26;363;1;8;0
130006;22/06/2020;26;363;0;8;0
130006;23/06/2020;26;364;1;8;0
130006;24/06/2020;26;370;6;8;0
130006;25/06/2020;26;375;5;8;0
130006;26/06/2020;26;388;13;8;0
130006;27/06/2020;26;399;11;8;0
130006;28/06/2020;27;409;10;8;0
130006;29/06/2020;27;409;0;8;0
130006;30/06/2020;27;415;6;8;0
130006;01/07/2020;27;415;0;8;0
130006;02/07/2020;27;429;14;8;0
130006;03/07/2020;27;431;2;8;0
130006;04/07/2020;27;441;10;8;0
130006;05/07/2020;28;442;1;8;0
130006;06/07/2020;28;442;0;8;0
130006;07/07/2020;28;444;2;8;0
130006;08/07/2020;28;448;4;8;0
130006;09/07/2020;28;453;5;8;0
130006;10/07/2020;28;456;3;8;0
130006;11/07/2020;28;464;8;8;0
130006;12/07/2020;29;464;0;8;0
130006;13/07/2020;29;464;0;8;0
130006;14/07/2020;29;468;4;8;0
130006;15/07/2020;29;472;4;8;0
130006;16/07/2020;29;474;2;8;0
130006;17/07/2020;29;475;1;8;0
130006;18/07/2020;29;480;5;8;0
130006;19/07/2020;30;480;0;8;0
130006;20/07/2020;30;480;0;8;0
130006;21/07/2020;30;485;5;8;0
130006;22/07/2020;30;488;3;8;0
130006;23/07/2020;30;490;2;8;0
130006;24/07/2020;30;491;1;8;0
130006;25/07/2020;30;496;5;8;0
130006;26/07/2020;31;497;1;8;0
130006;27/07/2020;31;497;0;8;0
130006;28/07/2020;31;500;3;8;0
130006;29/07/2020;31;501;1;8;0
130006;30/07/2020;31;506;5;8;0
130006;31/07/2020;31;506;0;8;0
130006;01/08/2020;31;508;2;8;0
130006;02/08/2020;32;508;0;8;0
130006;03/08/2020;32;508;0;8;0
130006;04/08/2020;32;511;3;8;0
130006;05/08/2020;32;511;0;8;0
130006;06/08/2020;32;512;1;8;0
130006;07/08/2020;32;512;0;8;0
130006;08/08/2020;32;519;7;8;0
130006;09/08/2020;33;519;0;8;0
130006;10/08/2020;33;519;0;8;0
130006;11/08/2020;33;534;15;8;0
130006;12/08/2020;33;534;0;8;0
130006;13/08/2020;33;546;12;8;0
130006;14/08/2020;33;551;5;8;0
130008;27/03/2020;13;0;0;0;0
130008;28/03/2020;13;0;0;0;0
130008;29/03/2020;14;0;0;0;0
130008;30/03/2020;14;0;0;0;0
130008;31/03/2020;14;0;0;0;0
130008;01/04/2020;14;0;0;0;0
130008;02/04/2020;14;0;0;0;0
130008;03/04/2020;14;0;0;0;0
130008;04/04/2020;14;0;0;0;0
130008;05/04/2020;15;0;0;0;0
130008;06/04/2020;15;0;0;0;0
130008;07/04/2020;15;0;0;0;0
130008;08/04/2020;15;0;0;0;0
130008;09/04/2020;15;0;0;0;0
130008;10/04/2020;15;0;0;0;0
130008;11/04/2020;15;0;0;0;0
130008;12/04/2020;16;0;0;0;0
130008;13/04/2020;16;0;0;0;0
130008;14/04/2020;16;1;1;0;0
130008;15/04/2020;16;1;0;0;0
130008;16/04/2020;16;1;0;0;0
130008;17/04/2020;16;1;0;0;0
130008;18/04/2020;16;1;0;0;0
130008;19/04/2020;17;1;0;0;0
130008;20/04/2020;17;1;0;0;0
130008;21/04/2020;17;1;0;0;0
130008;22/04/2020;17;1;0;0;0
130008;23/04/2020;17;1;0;0;0
130008;24/04/2020;17;1;0;0;0
130008;25/04/2020;17;1;0;0;0
130008;26/04/2020;18;1;0;0;0
130008;27/04/2020;18;1;0;0;0
130008;28/04/2020;18;1;0;0;0
130008;29/04/2020;18;1;0;0;0
130008;30/04/2020;18;1;0;0;0
130008;01/05/2020;18;1;0;0;0
130008;02/05/2020;18;1;0;0;0
130008;03/05/2020;19;1;0;0;0
130008;04/05/2020;19;1;0;0;0
130008;05/05/2020;19;4;3;0;0
130008;06/05/2020;19;4;0;0;0
130008;07/05/2020;19;6;2;0;0
130008;08/05/2020;19;7;1;0;0
130008;09/05/2020;19;8;1;0;0
130008;10/05/2020;20;8;0;0;0
130008;11/05/2020;20;11;3;0;0
130008;12/05/2020;20;18;7;0;0
130008;13/05/2020;20;26;8;0;0
130008;14/05/2020;20;29;3;0;0
130008;15/05/2020;20;35;6;0;0
130008;16/05/2020;20;35;0;0;0
130008;17/05/2020;21;50;15;0;0
130008;18/05/2020;21;53;3;0;0
130008;19/05/2020;21;66;13;0;0
130008;20/05/2020;21;76;10;0;0
130008;21/05/2020;21;82;6;0;0
130008;22/05/2020;21;101;19;0;0
130008;23/05/2020;21;110;9;0;0
130008;24/05/2020;22;112;2;0;0
130008;25/05/2020;22;125;13;0;0
130008;26/05/2020;22;140;15;0;0
130008;27/05/2020;22;152;12;0;0
130008;28/05/2020;22;168;16;0;0
130008;29/05/2020;22;178;10;0;0
130008;30/05/2020;22;187;9;0;0
130008;31/05/2020;23;187;0;0;0
130008;01/06/2020;23;187;0;0;0
130008;02/06/2020;23;190;3;0;0
130008;03/06/2020;23;193;3;0;0
130008;04/06/2020;23;197;4;0;0
130008;05/06/2020;23;204;7;0;0
130008;06/06/2020;23;206;2;0;0
130008;07/06/2020;24;213;7;0;0
130008;08/06/2020;24;215;2;0;0
130008;09/06/2020;24;220;5;0;0
130008;10/06/2020;24;228;8;0;0
130008;11/06/2020;24;229;1;0;0
130008;12/06/2020;24;234;5;0;0
130008;13/06/2020;24;235;1;0;0
130008;14/06/2020;25;237;2;0;0
130008;15/06/2020;25;238;1;0;0
130008;16/06/2020;25;241;3;0;0
130008;17/06/2020;25;247;6;0;0
130008;18/06/2020;25;250;3;0;0
130008;19/06/2020;25;254;4;0;0
130008;20/06/2020;25;261;7;0;0
130008;21/06/2020;26;262;1;0;0
130008;22/06/2020;26;263;1;0;0
130008;23/06/2020;26;268;5;0;0
130008;24/06/2020;26;270;2;0;0
130008;25/06/2020;26;271;1;0;0
130008;26/06/2020;26;273;2;0;0
130008;27/06/2020;26;279;6;0;0
130008;28/06/2020;27;282;3;0;0
130008;29/06/2020;27;284;2;0;0
130008;30/06/2020;27;292;8;0;0
130008;01/07/2020;27;294;2;0;0
130008;02/07/2020;27;295;1;0;0
130008;03/07/2020;27;297;2;0;0
130008;04/07/2020;27;309;12;0;0
130008;05/07/2020;28;316;7;0;0
130008;06/07/2020;28;316;0;0;0
130008;07/07/2020;28;320;4;0;0
130008;08/07/2020;28;330;10;0;0
130008;09/07/2020;28;337;7;0;0
130008;10/07/2020;28;343;6;0;0
130008;11/07/2020;28;352;9;0;0
130008;12/07/2020;29;352;0;0;0
130008;13/07/2020;29;361;9;0;0
130008;14/07/2020;29;370;9;0;0
130008;15/07/2020;29;377;7;0;0
130008;16/07/2020;29;381;4;0;0
130008;17/07/2020;29;386;5;0;0
130008;18/07/2020;29;389;3;0;0
130008;19/07/2020;30;390;1;0;0
130008;20/07/2020;30;390;0;0;0
130008;21/07/2020;30;398;8;0;0
130008;22/07/2020;30;401;3;0;0
130008;23/07/2020;30;409;8;0;0
130008;24/07/2020;30;419;10;0;0
130008;25/07/2020;30;430;11;0;0
130008;26/07/2020;31;437;7;0;0
130008;27/07/2020;31;438;1;0;0
130008;28/07/2020;31;445;7;0;0
130008;29/07/2020;31;448;3;0;0
130008;30/07/2020;31;487;39;0;0
130008;31/07/2020;31;494;7;0;0
130008;01/08/2020;31;509;15;0;0
130008;02/08/2020;32;509;0;0;0
130008;03/08/2020;32;509;0;0;0
130008;04/08/2020;32;509;0;0;0
130008;05/08/2020;32;526;17;0;0
130008;06/08/2020;32;534;8;0;0
130008;07/08/2020;32;543;9;0;0
130008;08/08/2020;32;552;9;0;0
130008;09/08/2020;33;558;6;0;0
130008;10/08/2020;33;559;1;0;0
130008;11/08/2020;33;573;14;0;0
130008;12/08/2020;33;586;13;0;0
130008;13/08/2020;33;606;20;0;0
130008;14/08/2020;33;614;8;0;0
130010;27/03/2020;13;0;0;0;0
130010;28/03/2020;13;0;0;0;0
130010;29/03/2020;14;1;1;0;0
130010;30/03/2020;14;1;0;0;0
130010;31/03/2020;14;1;0;0;0
130010;01/04/2020;14;1;0;0;0
130010;02/04/2020;14;1;0;0;0
130010;03/04/2020;14;1;0;0;0
130010;04/04/2020;14;1;0;0;0
130010;05/04/2020;15;1;0;0;0
130010;06/04/2020;15;1;0;0;0
130010;07/04/2020;15;1;0;0;0
130010;08/04/2020;15;1;0;0;0
130010;09/04/2020;15;1;0;0;0
130010;10/04/2020;15;2;1;0;0
130010;11/04/2020;15;2;0;0;0
130010;12/04/2020;16;3;1;0;0
130010;13/04/2020;16;3;0;0;0
130010;14/04/2020;16;3;0;0;0
130010;15/04/2020;16;3;0;0;0
130010;16/04/2020;16;3;0;0;0
130010;17/04/2020;16;4;1;0;0
130010;18/04/2020;16;6;2;0;0
130010;19/04/2020;17;6;0;0;0
130010;20/04/2020;17;6;0;0;0
130010;21/04/2020;17;7;1;0;0
130010;22/04/2020;17;8;1;0;0
130010;23/04/2020;17;10;2;0;0
130010;24/04/2020;17;17;7;0;0
130010;25/04/2020;17;18;1;0;0
130010;26/04/2020;18;18;0;0;0
130010;27/04/2020;18;18;0;0;0
130010;28/04/2020;18;25;7;0;0
130010;29/04/2020;18;27;2;0;0
130010;30/04/2020;18;32;5;0;0
130010;01/05/2020;18;37;5;0;0
130010;02/05/2020;18;37;0;0;0
130010;03/05/2020;19;37;0;1;1
130010;04/05/2020;19;40;3;1;0
130010;05/05/2020;19;47;7;1;0
130010;06/05/2020;19;56;9;1;0
130010;07/05/2020;19;56;0;1;0
130010;08/05/2020;19;78;22;1;0
130010;09/05/2020;19;87;9;1;0
130010;10/05/2020;20;87;0;1;0
130010;11/05/2020;20;91;4;1;0
130010;12/05/2020;20;104;13;1;0
130010;13/05/2020;20;107;3;1;0
130010;14/05/2020;20;109;2;1;0
130010;15/05/2020;20;114;5;1;0
130010;16/05/2020;20;130;16;2;1
130010;17/05/2020;21;140;10;2;0
130010;18/05/2020;21;140;0;3;1
130010;19/05/2020;21;150;10;3;0
130010;20/05/2020;21;176;26;3;0
130010;21/05/2020;21;187;11;3;0
130010;22/05/2020;21;194;7;3;0
130010;23/05/2020;21;208;14;3;0
130010;24/05/2020;22;210;2;3;0
130010;25/05/2020;22;212;2;3;0
130010;26/05/2020;22;270;58;3;0
130010;27/05/2020;22;299;29;3;0
130010;28/05/2020;22;326;27;3;0
130010;29/05/2020;22;336;10;3;0
130010;30/05/2020;22;355;19;3;0
130010;31/05/2020;23;355;0;3;0
130010;01/06/2020;23;360;5;4;1
130010;02/06/2020;23;380;20;4;0
130010;03/06/2020;23;391;11;5;1
130010;04/06/2020;23;403;12;5;0
130010;05/06/2020;23;416;13;5;0
130010;06/06/2020;23;424;8;6;1
130010;07/06/2020;24;468;44;7;1
130010;08/06/2020;24;462;-6;8;1
130010;09/06/2020;24;488;26;8;0
130010;10/06/2020;24;503;15;8;0
130010;11/06/2020;24;503;0;8;0
130010;12/06/2020;24;521;18;8;0
130010;13/06/2020;24;525;4;9;1
130010;14/06/2020;25;528;3;9;0
130010;15/06/2020;25;528;0;9;0
130010;16/06/2020;25;539;11;9;0
130010;17/06/2020;25;556;17;9;0
130010;18/06/2020;25;566;10;9;0
130010;19/06/2020;25;566;0;9;0
130010;20/06/2020;25;566;0;9;0
130010;21/06/2020;26;566;0;9;0
130010;22/06/2020;26;566;0;9;0
130010;23/06/2020;26;566;0;9;0
130010;24/06/2020;26;566;0;10;1
130010;25/06/2020;26;566;0;10;0
130010;26/06/2020;26;566;0;10;0
130010;27/06/2020;26;566;0;10;0
130010;28/06/2020;27;566;0;10;0
130010;29/06/2020;27;566;0;10;0
130010;30/06/2020;27;566;0;10;0
130010;01/07/2020;27;566;0;10;0
130010;02/07/2020;27;566;0;10;0
130010;03/07/2020;27;571;5;10;0
130010;04/07/2020;27;571;0;10;0
130010;05/07/2020;28;571;0;10;0
130010;06/07/2020;28;581;10;10;0
130010;07/07/2020;28;584;3;10;0
130010;08/07/2020;28;597;13;11;1
130010;09/07/2020;28;624;27;11;0
130010;10/07/2020;28;639;15;11;0
130010;11/07/2020;28;639;0;11;0
130010;12/07/2020;29;639;0;11;0
130010;13/07/2020;29;709;70;11;0
130010;14/07/2020;29;709;0;11;0
130010;15/07/2020;29;709;0;11;0
130010;16/07/2020;29;709;0;11;0
130010;17/07/2020;29;709;0;11;0
130010;18/07/2020;29;709;0;11;0
130010;19/07/2020;30;709;0;11;0
130010;20/07/2020;30;709;0;11;0
130010;21/07/2020;30;709;0;11;0
130010;22/07/2020;30;709;0;11;0
130010;23/07/2020;30;709;0;11;0
130010;24/07/2020;30;709;0;11;0
130010;25/07/2020;30;709;0;11;0
130010;26/07/2020;31;709;0;11;0
130010;27/07/2020;31;709;0;11;0
130010;28/07/2020;31;709;0;11;0
130010;29/07/2020;31;709;0;11;0
130010;30/07/2020;31;709;0;11;0
130010;31/07/2020;31;709;0;11;0
130010;01/08/2020;31;709;0;11;0
130010;02/08/2020;32;709;0;11;0
130010;03/08/2020;32;709;0;11;0
130010;04/08/2020;32;709;0;11;0
130010;05/08/2020;32;709;0;11;0
130010;06/08/2020;32;709;0;11;0
130010;07/08/2020;32;715;6;11;0
130010;08/08/2020;32;715;0;11;0
130010;09/08/2020;33;715;0;11;0
130010;10/08/2020;33;715;0;11;0
130010;11/08/2020;33;715;0;11;0
130010;12/08/2020;33;715;0;11;0
130010;13/08/2020;33;715;0;11;0
130010;14/08/2020;33;715;0;11;0
130014;27/03/2020;13;0;0;0;0
130014;28/03/2020;13;0;0;0;0
130014;29/03/2020;14;0;0;0;0
130014;30/03/2020;14;0;0;0;0
130014;31/03/2020;14;0;0;0;0
130014;01/04/2020;14;0;0;0;0
130014;02/04/2020;14;0;0;0;0
130014;03/04/2020;14;0;0;0;0
130014;04/04/2020;14;0;0;0;0
130014;05/04/2020;15;0;0;0;0
130014;06/04/2020;15;0;0;0;0
130014;07/04/2020;15;0;0;0;0
130014;08/04/2020;15;0;0;0;0
130014;09/04/2020;15;0;0;0;0
130014;10/04/2020;15;0;0;0;0
130014;11/04/2020;15;0;0;0;0
130014;12/04/2020;16;0;0;0;0
130014;13/04/2020;16;0;0;0;0
130014;14/04/2020;16;0;0;0;0
130014;15/04/2020;16;0;0;0;0
130014;16/04/2020;16;0;0;0;0
130014;17/04/2020;16;0;0;0;0
130014;18/04/2020;16;0;0;0;0
130014;19/04/2020;17;0;0;0;0
130014;20/04/2020;17;0;0;0;0
130014;21/04/2020;17;0;0;0;0
130014;22/04/2020;17;0;0;0;0
130014;23/04/2020;17;0;0;0;0
130014;24/04/2020;17;0;0;0;0
130014;25/04/2020;17;0;0;0;0
130014;26/04/2020;18;0;0;0;0
130014;27/04/2020;18;0;0;0;0
130014;28/04/2020;18;0;0;0;0
130014;29/04/2020;18;0;0;0;0
130014;30/04/2020;18;0;0;0;0
130014;01/05/2020;18;0;0;0;0
130014;02/05/2020;18;0;0;0;0
130014;03/05/2020;19;0;0;0;0
130014;04/05/2020;19;0;0;0;0
130014;05/05/2020;19;0;0;0;0
130014;06/05/2020;19;0;0;0;0
130014;07/05/2020;19;0;0;0;0
130014;08/05/2020;19;5;5;0;0
130014;09/05/2020;19;9;4;0;0
130014;10/05/2020;20;12;3;0;0
130014;11/05/2020;20;17;5;0;0
130014;12/05/2020;20;17;0;0;0
130014;13/05/2020;20;19;2;0;0
130014;14/05/2020;20;19;0;0;0
130014;15/05/2020;20;19;0;0;0
130014;16/05/2020;20;19;0;0;0
130014;17/05/2020;21;19;0;0;0
130014;18/05/2020;21;19;0;0;0
130014;19/05/2020;21;19;0;0;0
130014;20/05/2020;21;20;1;0;0
130014;21/05/2020;21;22;2;0;0
130014;22/05/2020;21;23;1;0;0
130014;23/05/2020;21;24;1;0;0
130014;24/05/2020;22;24;0;0;0
130014;25/05/2020;22;24;0;0;0
130014;26/05/2020;22;24;0;0;0
130014;27/05/2020;22;24;0;0;0
130014;28/05/2020;22;25;1;0;0
130014;29/05/2020;22;27;2;0;0
130014;30/05/2020;22;27;0;0;0
130014;31/05/2020;23;27;0;0;0
130014;01/06/2020;23;27;0;0;0
130014;02/06/2020;23;27;0;0;0
130014;03/06/2020;23;27;0;0;0
130014;04/06/2020;23;27;0;0;0
130014;05/06/2020;23;27;0;0;0
130014;06/06/2020;23;27;0;0;0
130014;07/06/2020;24;27;0;0;0
130014;08/06/2020;24;27;0;0;0
130014;09/06/2020;24;27;0;0;0
130014;10/06/2020;24;27;0;0;0
130014;11/06/2020;24;27;0;0;0
130014;12/06/2020;24;27;0;0;0
130014;13/06/2020;24;27;0;0;0
130014;14/06/2020;25;27;0;0;0
130014;15/06/2020;25;27;0;0;0
130014;16/06/2020;25;27;0;0;0
130014;17/06/2020;25;27;0;0;0
130014;18/06/2020;25;27;0;0;0
130014;19/06/2020;25;27;0;0;0
130014;20/06/2020;25;27;0;0;0
130014;21/06/2020;26;30;3;0;0
130014;22/06/2020;26;30;0;0;0
130014;23/06/2020;26;37;7;0;0
130014;24/06/2020;26;40;3;0;0
130014;25/06/2020;26;40;0;0;0
130014;26/06/2020;26;40;0;0;0
130014;27/06/2020;26;40;0;0;0
130014;28/06/2020;27;42;2;0;0
130014;29/06/2020;27;42;0;0;0
130014;30/06/2020;27;42;0;0;0
130014;01/07/2020;27;42;0;0;0
130014;02/07/2020;27;51;9;0;0
130014;03/07/2020;27;51;0;0;0
130014;04/07/2020;27;57;6;0;0
130014;05/07/2020;28;57;0;0;0
130014;06/07/2020;28;57;0;0;0
130014;07/07/2020;28;62;5;0;0
130014;08/07/2020;28;62;0;0;0
130014;09/07/2020;28;62;0;0;0
130014;10/07/2020;28;69;7;0;0
130014;11/07/2020;28;69;0;0;0
130014;12/07/2020;29;69;0;0;0
130014;13/07/2020;29;69;0;0;0
130014;14/07/2020;29;78;9;0;0
130014;15/07/2020;29;78;0;0;0
130014;16/07/2020;29;84;6;0;0
130014;17/07/2020;29;96;12;0;0
130014;18/07/2020;29;98;2;0;0
130014;19/07/2020;30;98;0;0;0
130014;20/07/2020;30;98;0;0;0
130014;21/07/2020;30;98;0;0;0
130014;22/07/2020;30;98;0;0;0
130014;23/07/2020;30;98;0;0;0
130014;24/07/2020;30;98;0;0;0
130014;25/07/2020;30;98;0;0;0
130014;26/07/2020;31;98;0;0;0
130014;27/07/2020;31;98;0;0;0
130014;28/07/2020;31;100;2;0;0
130014;29/07/2020;31;100;0;0;0
130014;30/07/2020;31;102;2;0;0
130014;31/07/2020;31;102;0;0;0
130014;01/08/2020;31;102;0;0;0
130014;02/08/2020;32;102;0;0;0
130014;03/08/2020;32;102;0;0;0
130014;04/08/2020;32;107;5;0;0
