codmun;data;semanaEpi;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos
350010;2020-03-27;13;0;0;0;0
350010;2020-03-28;13;0;0;0;0
350010;2020-03-29;14;0;0;0;0
350010;2020-03-30;14;0;0;0;0
350010;2020-03-31;14;0;0;0;0
350010;2020-04-01;14;0;0;0;0
350010;2020-04-02;14;0;0;0;0
350010;2020-04-03;14;1;1;0;0
350010;2020-04-04;14;1;0;0;0
350010;2020-04-05;15;0;-1;0;0
350010;2020-04-06;15;0;0;0;0
350010;2020-04-07;15;0;0;0;0
350010;2020-04-08;15;0;0;0;0
350010;2020-04-09;15;0;0;0;0
350010;2020-04-10;15;0;0;0;0
350010;2020-04-11;15;0;0;0;0
350010;2020-04-12;16;0;0;0;0
350010;2020-04-13;16;0;0;0;0
350010;2020-04-14;16;1;1;0;0
350010;2020-04-15;16;1;0;0;0
350010;2020-04-16;16;1;0;0;0
350010;2020-04-17;16;1;0;0;0
350010;2020-04-18;16;1;0;0;0
350010;2020-04-19;17;1;0;0;0
350010;2020-04-20;17;1;0;0;0
350010;2020-04-21;17;1;0;0;0
350010;2020-04-22;17;1;0;0;0
350010;2020-04-23;17;1;0;0;0
350010;2020-04-24;17;1;0;0;0
350010;2020-04-25;17;2;1;0;0
350010;2020-04-26;18;2;0;0;0
350010;2020-04-27;18;2;0;0;0
350010;2020-04-28;18;3;1;0;0
350010;2020-04-29;18;3;0;0;0
350010;2020-04-30;18;5;2;0;0
350010;2020-05-01;18;5;0;0;0
350010;2020-05-02;18;6;1;0;0
350010;2020-05-03;19;6;0;0;0
350010;2020-05-04;19;6;0;0;0
350010;2020-05-05;19;7;1;0;0
350010;2020-05-06;19;8;1;0;0
350010;2020-05-07;19;9;1;0;0
350010;2020-05-08;19;10;1;0;0
350010;2020-05-09;19;11;1;0;0
350010;2020-05-10;20;11;0;0;0
350010;2020-05-11;20;11;0;0;0
350010;2020-05-12;20;15;4;0;0
350010;2020-05-13;20;20;5;0;0
350010;2020-05-14;20;23;3;0;0
350010;2020-05-15;20;23;0;0;0
350010;2020-05-16;20;26;3;1;1
350010;2020-05-17;21;26;0;1;0
350010;2020-05-18;21;26;0;1;0
350010;2020-05-19;21;29;3;1;0
350010;2020-05-20;21;30;1;1;0
350010;2020-05-21;21;35;5;2;1
350010;2020-05-22;21;36;1;2;0
350010;2020-05-23;21;37;1;2;0
350010;2020-05-24;22;37;0;2;0
350010;2020-05-25;22;37;0;2;0
350010;2020-05-26;22;37;0;2;0
350010;2020-05-27;22;37;0;2;0
350010;2020-05-28;22;37;0;2;0
350010;2020-05-29;22;38;1;2;0
350010;2020-05-30;22;39;1;2;0
350010;2020-05-31;23;39;0;2;0
350010;2020-06-01;23;39;0;2;0
350010;2020-06-02;23;41;2;2;0
350010;2020-06-03;23;43;2;3;1
350010;2020-06-04;23;43;0;3;0
350010;2020-06-05;23;43;0;3;0
350010;2020-06-06;23;42;-1;3;0
350010;2020-06-07;24;42;0;3;0
350010;2020-06-08;24;42;0;3;0
350010;2020-06-09;24;42;0;3;0
350010;2020-06-10;24;42;0;3;0
350010;2020-06-11;24;43;1;3;0
350010;2020-06-12;24;44;1;3;0
350010;2020-06-13;24;44;0;3;0
350010;2020-06-14;25;44;0;3;0
350010;2020-06-15;25;44;0;3;0
350010;2020-06-16;25;46;2;3;0
350010;2020-06-17;25;46;0;3;0
350010;2020-06-18;25;46;0;3;0
350010;2020-06-19;25;45;-1;3;0
350010;2020-06-20;25;45;0;3;0
350010;2020-06-21;26;45;0;3;0
350010;2020-06-22;26;45;0;3;0
350010;2020-06-23;26;46;1;4;1
350010;2020-06-24;26;47;1;4;0
350010;2020-06-25;26;46;-1;4;0
350010;2020-06-26;26;47;1;4;0
350010;2020-06-27;26;51;4;5;1
350010;2020-06-28;27;51;0;5;0
350010;2020-06-29;27;51;0;5;0
350010;2020-06-30;27;56;5;5;0
350010;2020-07-01;27;58;2;5;0
350010;2020-07-02;27;58;0;5;0
350010;2020-07-03;27;65;7;5;0
350010;2020-07-04;27;65;0;5;0
350010;2020-07-05;28;65;0;5;0
350010;2020-07-06;28;67;2;5;0
350010;2020-07-07;28;68;1;5;0
350010;2020-07-08;28;70;2;5;0
350010;2020-07-09;28;73;3;5;0
350010;2020-07-10;28;75;2;5;0
350010;2020-07-11;28;79;4;5;0
350010;2020-07-12;29;79;0;5;0
350010;2020-07-13;29;79;0;5;0
350010;2020-07-14;29;83;4;5;0
350010;2020-07-15;29;85;2;5;0
350010;2020-07-16;29;90;5;5;0
350010;2020-07-17;29;92;2;5;0
350010;2020-07-18;29;94;2;5;0
350010;2020-07-19;30;95;1;5;0
350010;2020-07-20;30;95;0;5;0
350010;2020-07-21;30;96;1;5;0
350010;2020-07-22;30;97;1;5;0
350010;2020-07-23;30;98;1;6;1
350010;2020-07-24;30;100;2;6;0
350010;2020-07-25;30;119;19;6;0
350010;2020-07-26;31;120;1;6;0
350010;2020-07-27;31;121;1;6;0
350010;2020-07-28;31;121;0;6;0
350010;2020-07-29;31;137;16;6;0
350010;2020-07-30;31;144;7;6;0
350010;2020-07-31;31;144;0;6;0
350010;2020-08-01;31;150;6;6;0
350010;2020-08-02;32;151;1;6;0
350010;2020-08-03;32;151;0;6;0
350010;2020-08-04;32;155;4;6;0
350010;2020-08-05;32;155;0;6;0
350010;2020-08-06;32;161;6;6;0
350010;2020-08-07;32;162;1;6;0
350010;2020-08-08;32;165;3;6;0
350010;2020-08-09;33;166;1;6;0
350010;2020-08-10;33;166;0;6;0
350010;2020-08-11;33;191;25;6;0
350010;2020-08-12;33;193;2;6;0
350010;2020-08-13;33;200;7;6;0
350010;2020-08-14;33;207;7;6;0
350020;2020-03-27;13;0;0;0;0
350020;2020-03-28;13;0;0;0;0
350020;2020-03-29;14;0;0;0;0
350020;2020-03-30;14;0;0;0;0
350020;2020-03-31;14;0;0;0;0
350020;2020-04-01;14;0;0;0;0
350020;2020-04-02;14;0;0;0;0
350020;2020-04-03;14;0;0;0;0
350020;2020-04-04;14;0;0;0;0
350020;2020-04-05;15;0;0;0;0
350020;2020-04-06;15;0;0;0;0
350020;2020-04-07;15;0;0;0;0
350020;2020-04-08;15;0;0;0;0
350020;2020-04-09;15;0;0;0;0
350020;2020-04-10;15;0;0;0;0
350020;2020-04-11;15;0;0;0;0
350020;2020-04-12;16;0;0;0;0
350020;2020-04-13;16;0;0;0;0
350020;2020-04-14;16;0;0;0;0
350020;2020-04-15;16;0;0;0;0
350020;2020-04-16;16;0;0;0;0
350020;2020-04-17;16;0;0;0;0
350020;2020-04-18;16;0;0;0;0
350020;2020-04-19;17;0;0;0;0
350020;2020-04-20;17;0;0;0;0
350020;2020-04-21;17;0;0;0;0
350020;2020-04-22;17;0;0;0;0
350020;2020-04-23;17;0;0;0;0
350020;2020-04-24;17;0;0;0;0
350020;2020-04-25;17;0;0;0;0
350020;2020-04-26;18;0;0;0;0
350020;2020-04-27;18;0;0;0;0
350020;2020-04-28;18;0;0;0;0
350020;2020-04-29;18;0;0;0;0
350020;2020-04-30;18;1;1;0;0
350020;2020-05-01;18;1;0;0;0
350020;2020-05-02;18;1;0;0;0
350020;2020-05-03;19;1;0;0;0
350020;2020-05-04;19;1;0;0;0
350020;2020-05-05;19;1;0;0;0
350020;2020-05-06;19;1;0;0;0
350020;2020-05-07;19;1;0;0;0
350020;2020-05-08;19;1;0;0;0
350020;2020-05-09;19;1;0;0;0
350020;2020-05-10;20;1;0;0;0
350020;2020-05-11;20;1;0;0;0
350020;2020-05-12;20;1;0;0;0
350020;2020-05-13;20;1;0;0;0
350020;2020-05-14;20;1;0;0;0
350020;2020-05-15;20;1;0;0;0
350020;2020-05-16;20;2;1;0;0
350020;2020-05-17;21;2;0;0;0
350020;2020-05-18;21;2;0;0;0
350020;2020-05-19;21;3;1;0;0
350020;2020-05-20;21;3;0;0;0
350020;2020-05-21;21;2;-1;0;0
350020;2020-05-22;21;2;0;0;0
350020;2020-05-23;21;3;1;0;0
350020;2020-05-24;22;3;0;0;0
350020;2020-05-25;22;3;0;0;0
350020;2020-05-26;22;3;0;0;0
350020;2020-05-27;22;3;0;0;0
350020;2020-05-28;22;3;0;0;0
350020;2020-05-29;22;3;0;0;0
350020;2020-05-30;22;3;0;0;0
350020;2020-05-31;23;3;0;0;0
350020;2020-06-01;23;3;0;0;0
350020;2020-06-02;23;3;0;0;0
350020;2020-06-03;23;3;0;0;0
350020;2020-06-04;23;3;0;0;0
350020;2020-06-05;23;3;0;0;0
350020;2020-06-06;23;3;0;0;0
350020;2020-06-07;24;3;0;0;0
350020;2020-06-08;24;3;0;0;0
350020;2020-06-09;24;3;0;0;0
350020;2020-06-10;24;3;0;0;0
350020;2020-06-11;24;3;0;0;0
350020;2020-06-12;24;3;0;0;0
350020;2020-06-13;24;4;1;0;0
350020;2020-06-14;25;4;0;0;0
350020;2020-06-15;25;4;0;0;0
350020;2020-06-16;25;5;1;0;0
350020;2020-06-17;25;5;0;0;0
350020;2020-06-18;25;5;0;0;0
350020;2020-06-19;25;7;2;0;0
350020;2020-06-20;25;8;1;1;1
350020;2020-06-21;26;9;1;1;0
350020;2020-06-22;26;9;0;1;0
350020;2020-06-23;26;11;2;2;1
350020;2020-06-24;26;12;1;2;0
350020;2020-06-25;26;15;3;2;0
350020;2020-06-26;26;17;2;2;0
350020;2020-06-27;26;17;0;2;0
350020;2020-06-28;27;18;1;2;0
350020;2020-06-29;27;21;3;2;0
350020;2020-06-30;27;21;0;2;0
350020;2020-07-01;27;22;1;2;0
350020;2020-07-02;27;24;2;2;0
350020;2020-07-03;27;24;0;2;0
350020;2020-07-04;27;23;-1;2;0
350020;2020-07-05;28;24;1;2;0
350020;2020-07-06;28;24;0;2;0
350020;2020-07-07;28;24;0;2;0
350020;2020-07-08;28;24;0;2;0
350020;2020-07-09;28;24;0;2;0
350020;2020-07-10;28;24;0;2;0
350020;2020-07-11;28;25;1;2;0
350020;2020-07-12;29;27;2;2;0
350020;2020-07-13;29;27;0;2;0
350020;2020-07-14;29;27;0;2;0
350020;2020-07-15;29;28;1;2;0
350020;2020-07-16;29;29;1;2;0
350020;2020-07-17;29;29;0;2;0
350020;2020-07-18;29;29;0;2;0
350020;2020-07-19;30;29;0;2;0
350020;2020-07-20;30;30;1;2;0
350020;2020-07-21;30;32;2;2;0
350020;2020-07-22;30;32;0;2;0
350020;2020-07-23;30;34;2;3;1
350020;2020-07-24;30;34;0;3;0
350020;2020-07-25;30;38;4;3;0
350020;2020-07-26;31;38;0;3;0
350020;2020-07-27;31;38;0;3;0
350020;2020-07-28;31;38;0;3;0
350020;2020-07-29;31;40;2;3;0
350020;2020-07-30;31;40;0;3;0
350020;2020-07-31;31;40;0;3;0
350020;2020-08-01;31;40;0;3;0
350020;2020-08-02;32;40;0;3;0
350020;2020-08-03;32;41;1;3;0
350020;2020-08-04;32;41;0;3;0
350020;2020-08-05;32;41;0;3;0
350020;2020-08-06;32;46;5;3;0
350020;2020-08-07;32;46;0;3;0
350020;2020-08-08;32;47;1;3;0
350020;2020-08-09;33;47;0;3;0
350020;2020-08-10;33;47;0;3;0
350020;2020-08-11;33;52;5;3;0
350020;2020-08-12;33;53;1;3;0
350020;2020-08-13;33;53;0;3;0
350020;2020-08-14;33;55;2;3;0
350030;2020-03-27;13;0;0;0;0
350030;2020-03-28;13;0;0;0;0
350030;2020-03-29;14;0;0;0;0
350030;2020-03-30;14;0;0;0;0
350030;2020-03-31;14;0;0;0;0
350030;2020-04-01;14;0;0;0;0
350030;2020-04-02;14;0;0;0;0
350030;2020-04-03;14;0;0;0;0
350030;2020-04-04;14;0;0;0;0
350030;2020-04-05;15;0;0;0;0
350030;2020-04-06;15;0;0;0;0
350030;2020-04-07;15;0;0;0;0
350030;2020-04-08;15;0;0;0;0
350030;2020-04-09;15;0;0;0;0
350030;2020-04-10;15;0;0;0;0
350030;2020-04-11;15;0;0;0;0
350030;2020-04-12;16;0;0;0;0
350030;2020-04-13;16;0;0;0;0
350030;2020-04-14;16;0;0;0;0
350030;2020-04-15;16;0;0;0;0
350030;2020-04-16;16;0;0;0;0
350030;2020-04-17;16;0;0;0;0
350030;2020-04-18;16;0;0;0;0
350030;2020-04-19;17;0;0;0;0
350030;2020-04-20;17;0;0;0;0
350030;2020-04-21;17;0;0;0;0
350030;2020-04-22;17;0;0;0;0
350030;2020-04-23;17;1;1;0;0
350030;2020-04-24;17;0;-1;0;0
350030;2020-04-25;17;1;1;0;0
350030;2020-04-26;18;1;0;0;0
350030;2020-04-27;18;1;0;0;0
350030;2020-04-28;18;13;12;0;0
350030;2020-04-29;18;13;0;0;0
350030;2020-04-30;18;15;2;2;2
350030;2020-05-01;18;14;-1;2;0
350030;2020-05-02;18;14;0;2;0
350030;2020-05-03;19;14;0;2;0
350030;2020-05-04;19;14;0;2;0
350030;2020-05-05;19;15;1;2;0
350030;2020-05-06;19;15;0;2;0
350030;2020-05-07;19;15;0;3;1
350030;2020-05-08;19;15;0;3;0
350030;2020-05-09;19;15;0;3;0
350030;2020-05-10;20;15;0;3;0
350030;2020-05-11;20;15;0;3;0
350030;2020-05-12;20;15;0;3;0
350030;2020-05-13;20;15;0;3;0
350030;2020-05-14;20;14;-1;3;0
350030;2020-05-15;20;14;0;3;0
350030;2020-05-16;20;14;0;3;0
350030;2020-05-17;21;14;0;3;0
350030;2020-05-18;21;15;1;3;0
350030;2020-05-19;21;15;0;3;0
350030;2020-05-20;21;16;1;3;0
350030;2020-05-21;21;16;0;3;0
350030;2020-05-22;21;17;1;3;0
350030;2020-05-23;21;17;0;3;0
350030;2020-05-24;22;17;0;3;0
350030;2020-05-25;22;17;0;3;0
350030;2020-05-26;22;17;0;3;0
350030;2020-05-27;22;17;0;3;0
350030;2020-05-28;22;18;1;3;0
350030;2020-05-29;22;21;3;3;0
350030;2020-05-30;22;21;0;3;0
350030;2020-05-31;23;30;9;3;0
350030;2020-06-01;23;30;0;3;0
350030;2020-06-02;23;36;6;3;0
350030;2020-06-03;23;38;2;3;0
350030;2020-06-04;23;40;2;4;1
350030;2020-06-05;23;43;3;4;0
350030;2020-06-06;23;47;4;4;0
350030;2020-06-07;24;47;0;4;0
350030;2020-06-08;24;47;0;4;0
350030;2020-06-09;24;48;1;4;0
350030;2020-06-10;24;48;0;4;0
350030;2020-06-11;24;49;1;4;0
350030;2020-06-12;24;49;0;4;0
350030;2020-06-13;24;49;0;4;0
350030;2020-06-14;25;50;1;4;0
350030;2020-06-15;25;50;0;4;0
350030;2020-06-16;25;51;1;4;0
350030;2020-06-17;25;51;0;4;0
350030;2020-06-18;25;51;0;4;0
350030;2020-06-19;25;57;6;4;0
350030;2020-06-20;25;55;-2;4;0
350030;2020-06-21;26;55;0;4;0
350030;2020-06-22;26;55;0;4;0
350030;2020-06-23;26;59;4;4;0
350030;2020-06-24;26;58;-1;4;0
350030;2020-06-25;26;64;6;4;0
350030;2020-06-26;26;69;5;4;0
350030;2020-06-27;26;72;3;4;0
350030;2020-06-28;27;72;0;4;0
350030;2020-06-29;27;72;0;4;0
350030;2020-06-30;27;72;0;4;0
350030;2020-07-01;27;75;3;4;0
350030;2020-07-02;27;79;4;4;0
350030;2020-07-03;27;80;1;4;0
350030;2020-07-04;27;80;0;4;0
350030;2020-07-05;28;81;1;4;0
350030;2020-07-06;28;81;0;4;0
350030;2020-07-07;28;82;1;4;0
350030;2020-07-08;28;83;1;4;0
350030;2020-07-09;28;85;2;4;0
350030;2020-07-10;28;88;3;4;0
350030;2020-07-11;28;88;0;4;0
350030;2020-07-12;29;89;1;4;0
350030;2020-07-13;29;89;0;4;0
350030;2020-07-14;29;94;5;4;0
350030;2020-07-15;29;97;3;4;0
350030;2020-07-16;29;97;0;4;0
350030;2020-07-17;29;100;3;4;0
350030;2020-07-18;29;100;0;4;0
350030;2020-07-19;30;100;0;4;0
350030;2020-07-20;30;100;0;4;0
350030;2020-07-21;30;104;4;4;0
350030;2020-07-22;30;106;2;4;0
350030;2020-07-23;30;110;4;4;0
350030;2020-07-24;30;118;8;4;0
350030;2020-07-25;30;122;4;4;0
350030;2020-07-26;31;122;0;4;0
350030;2020-07-27;31;122;0;4;0
350030;2020-07-28;31;122;0;4;0
350030;2020-07-29;31;130;8;4;0
350030;2020-07-30;31;131;1;4;0
350030;2020-07-31;31;138;7;4;0
350030;2020-08-01;31;145;7;4;0
350030;2020-08-02;32;145;0;4;0
350030;2020-08-03;32;145;0;4;0
350030;2020-08-04;32;145;0;4;0
350030;2020-08-05;32;147;2;4;0
350030;2020-08-06;32;154;7;4;0
350030;2020-08-07;32;154;0;4;0
350030;2020-08-08;32;156;2;5;1
350030;2020-08-09;33;156;0;5;0
350030;2020-08-10;33;156;0;5;0
350030;2020-08-11;33;173;17;5;0
350030;2020-08-12;33;187;14;5;0
350030;2020-08-13;33;191;4;5;0
350030;2020-08-14;33;193;2;5;0
350040;2020-03-27;13;0;0;0;0
350040;2020-03-28;13;0;0;0;0
350040;2020-03-29;14;0;0;0;0
350040;2020-03-30;14;0;0;0;0
350040;2020-03-31;14;0;0;0;0
350040;2020-04-01;14;0;0;0;0
350040;2020-04-02;14;0;0;0;0
350040;2020-04-03;14;0;0;0;0
350040;2020-04-04;14;0;0;0;0
350040;2020-04-05;15;0;0;0;0
350040;2020-04-06;15;0;0;0;0
350040;2020-04-07;15;0;0;0;0
350040;2020-04-08;15;0;0;0;0
350040;2020-04-09;15;0;0;0;0
350040;2020-04-10;15;0;0;0;0
350040;2020-04-11;15;0;0;0;0
350040;2020-04-12;16;0;0;0;0
350040;2020-04-13;16;0;0;0;0
350040;2020-04-14;16;0;0;0;0
350040;2020-04-15;16;0;0;0;0
350040;2020-04-16;16;0;0;0;0
350040;2020-04-17;16;0;0;0;0
350040;2020-04-18;16;0;0;0;0
350040;2020-04-19;17;0;0;0;0
350040;2020-04-20;17;0;0;0;0
350040;2020-04-21;17;0;0;0;0
350040;2020-04-22;17;0;0;0;0
350040;2020-04-23;17;0;0;0;0
350040;2020-04-24;17;0;0;0;0
350040;2020-04-25;17;0;0;0;0
350040;2020-04-26;18;0;0;0;0
350040;2020-04-27;18;0;0;0;0
350040;2020-04-28;18;0;0;0;0
350040;2020-04-29;18;1;1;0;0
350040;2020-04-30;18;1;0;0;0
350040;2020-05-01;18;1;0;0;0
350040;2020-05-02;18;1;0;0;0
350040;2020-05-03;19;1;0;0;0
350040;2020-05-04;19;1;0;0;0
350040;2020-05-05;19;1;0;0;0
350040;2020-05-06;19;1;0;0;0
350040;2020-05-07;19;1;0;0;0
350040;2020-05-08;19;1;0;0;0
350040;2020-05-09;19;1;0;0;0
350040;2020-05-10;20;1;0;0;0
350040;2020-05-11;20;1;0;0;0
350040;2020-05-12;20;1;0;0;0
350040;2020-05-13;20;1;0;0;0
350040;2020-05-14;20;1;0;0;0
350040;2020-05-15;20;1;0;0;0
350040;2020-05-16;20;1;0;0;0
350040;2020-05-17;21;1;0;0;0
350040;2020-05-18;21;1;0;0;0
350040;2020-05-19;21;1;0;0;0
350040;2020-05-20;21;1;0;0;0
350040;2020-05-21;21;1;0;0;0
350040;2020-05-22;21;1;0;0;0
350040;2020-05-23;21;1;0;0;0
350040;2020-05-24;22;1;0;0;0
350040;2020-05-25;22;1;0;0;0
350040;2020-05-26;22;1;0;0;0
350040;2020-05-27;22;1;0;0;0
350040;2020-05-28;22;1;0;0;0
350040;2020-05-29;22;1;0;0;0
350040;2020-05-30;22;1;0;0;0
350040;2020-05-31;23;1;0;0;0
350040;2020-06-01;23;1;0;0;0
350040;2020-06-02;23;1;0;0;0
350040;2020-06-03;23;1;0;0;0
350040;2020-06-04;23;1;0;0;0
350040;2020-06-05;23;1;0;0;0
350040;2020-06-06;23;1;0;0;0
350040;2020-06-07;24;1;0;0;0
350040;2020-06-08;24;1;0;0;0
350040;2020-06-09;24;1;0;0;0
350040;2020-06-10;24;1;0;0;0
350040;2020-06-11;24;1;0;0;0
350040;2020-06-12;24;1;0;0;0
350040;2020-06-13;24;1;0;0;0
350040;2020-06-14;25;1;0;0;0
350040;2020-06-15;25;1;0;0;0
350040;2020-06-16;25;1;0;0;0
350040;2020-06-17;25;1;0;0;0
350040;2020-06-18;25;1;0;0;0
350040;2020-06-19;25;1;0;0;0
350040;2020-06-20;25;1;0;0;0
350040;2020-06-21;26;1;0;0;0
350040;2020-06-22;26;1;0;0;0
350040;2020-06-23;26;1;0;0;0
350040;2020-06-24;26;1;0;0;0
350040;2020-06-25;26;2;1;0;0
350040;2020-06-26;26;2;0;0;0
350040;2020-06-27;26;2;0;0;0
350040;2020-06-28;27;2;0;0;0
350040;2020-06-29;27;2;0;0;0
350040;2020-06-30;27;2;0;1;1
350040;2020-07-01;27;2;0;1;0
350040;2020-07-02;27;2;0;1;0
350040;2020-07-03;27;2;0;1;0
350040;2020-07-04;27;2;0;1;0
350040;2020-07-05;28;2;0;1;0
350040;2020-07-06;28;2;0;1;0
350040;2020-07-07;28;2;0;1;0
350040;2020-07-08;28;2;0;1;0
350040;2020-07-09;28;2;0;1;0
350040;2020-07-10;28;2;0;1;0
350040;2020-07-11;28;2;0;1;0
350040;2020-07-12;29;2;0;1;0
350040;2020-07-13;29;2;0;1;0
350040;2020-07-14;29;2;0;1;0
350040;2020-07-15;29;2;0;1;0
350040;2020-07-16;29;2;0;1;0
350040;2020-07-17;29;2;0;1;0
350040;2020-07-18;29;2;0;1;0
350040;2020-07-19;30;2;0;1;0
350040;2020-07-20;30;2;0;1;0
350040;2020-07-21;30;2;0;1;0
350040;2020-07-22;30;2;0;1;0
350040;2020-07-23;30;2;0;1;0
350040;2020-07-24;30;2;0;1;0
350040;2020-07-25;30;2;0;1;0
350040;2020-07-26;31;2;0;1;0
350040;2020-07-27;31;3;1;1;0
350040;2020-07-28;31;3;0;1;0
350040;2020-07-29;31;6;3;1;0
350040;2020-07-30;31;6;0;1;0
350040;2020-07-31;31;6;0;1;0
350040;2020-08-01;31;6;0;1;0
350040;2020-08-02;32;6;0;1;0
350040;2020-08-03;32;6;0;1;0
350040;2020-08-04;32;6;0;1;0
350040;2020-08-05;32;6;0;1;0
350040;2020-08-06;32;6;0;1;0
350040;2020-08-07;32;7;1;1;0
350040;2020-08-08;32;9;2;1;0
350040;2020-08-09;33;9;0;1;0
350040;2020-08-10;33;9;0;1;0
350040;2020-08-11;33;9;0;1;0
350040;2020-08-12;33;12;3;1;0
350040;2020-08-13;33;12;0;1;0
350040;2020-08-14;33;14;2;1;0
350050;2020-03-27;13;0;0;0;0
350050;2020-03-28;13;0;0;0;0
350050;2020-03-29;14;0;0;0;0
350050;2020-03-30;14;0;0;0;0
350050;2020-03-31;14;0;0;0;0
350050;2020-04-01;14;0;0;0;0
350050;2020-04-02;14;1;1;0;0
350050;2020-04-03;14;1;0;0;0
350050;2020-04-04;14;1;0;0;0
350050;2020-04-05;15;1;0;0;0
350050;2020-04-06;15;1;0;0;0
350050;2020-04-07;15;1;0;0;0
350050;2020-04-08;15;1;0;1;1
350050;2020-04-09;15;1;0;1;0
350050;2020-04-10;15;1;0;1;0
350050;2020-04-11;15;1;0;1;0
350050;2020-04-12;16;1;0;1;0
350050;2020-04-13;16;1;0;1;0
350050;2020-04-14;16;1;0;1;0
350050;2020-04-15;16;1;0;1;0
350050;2020-04-16;16;1;0;1;0
350050;2020-04-17;16;1;0;1;0
350050;2020-04-18;16;1;0;1;0
350050;2020-04-19;17;1;0;1;0
350050;2020-04-20;17;1;0;1;0
350050;2020-04-21;17;1;0;1;0
350050;2020-04-22;17;1;0;1;0
350050;2020-04-23;17;2;1;1;0
350050;2020-04-24;17;2;0;1;0
350050;2020-04-25;17;2;0;1;0
350050;2020-04-26;18;2;0;1;0
350050;2020-04-27;18;3;1;1;0
350050;2020-04-28;18;5;2;1;0
350050;2020-04-29;18;4;-1;1;0
350050;2020-04-30;18;4;0;1;0
350050;2020-05-01;18;4;0;1;0
350050;2020-05-02;18;4;0;1;0
350050;2020-05-03;19;4;0;1;0
350050;2020-05-04;19;4;0;1;0
350050;2020-05-05;19;4;0;1;0
350050;2020-05-06;19;4;0;1;0
350050;2020-05-07;19;4;0;1;0
350050;2020-05-08;19;4;0;1;0
350050;2020-05-09;19;4;0;1;0
350050;2020-05-10;20;4;0;1;0
350050;2020-05-11;20;4;0;1;0
350050;2020-05-12;20;4;0;1;0
350050;2020-05-13;20;5;1;1;0
350050;2020-05-14;20;5;0;1;0
350050;2020-05-15;20;5;0;1;0
350050;2020-05-16;20;5;0;1;0
350050;2020-05-17;21;5;0;1;0
350050;2020-05-18;21;5;0;1;0
350050;2020-05-19;21;6;1;1;0
350050;2020-05-20;21;6;0;1;0
350050;2020-05-21;21;12;6;1;0
350050;2020-05-22;21;13;1;1;0
350050;2020-05-23;21;13;0;1;0
350050;2020-05-24;22;13;0;1;0
350050;2020-05-25;22;13;0;1;0
350050;2020-05-26;22;13;0;1;0
350050;2020-05-27;22;14;1;1;0
350050;2020-05-28;22;14;0;1;0
350050;2020-05-29;22;15;1;1;0
350050;2020-05-30;22;15;0;1;0
350050;2020-05-31;23;15;0;1;0
350050;2020-06-01;23;15;0;1;0
350050;2020-06-02;23;16;1;1;0
350050;2020-06-03;23;16;0;1;0
350050;2020-06-04;23;16;0;1;0
350050;2020-06-05;23;16;0;1;0
350050;2020-06-06;23;16;0;1;0
350050;2020-06-07;24;17;1;1;0
350050;2020-06-08;24;17;0;1;0
350050;2020-06-09;24;19;2;1;0
350050;2020-06-10;24;21;2;1;0
350050;2020-06-11;24;23;2;1;0
350050;2020-06-12;24;23;0;1;0
350050;2020-06-13;24;24;1;2;1
350050;2020-06-14;25;24;0;2;0
350050;2020-06-15;25;24;0;2;0
350050;2020-06-16;25;25;1;2;0
350050;2020-06-17;25;25;0;3;1
350050;2020-06-18;25;25;0;3;0
350050;2020-06-19;25;32;7;3;0
350050;2020-06-20;25;32;0;3;0
350050;2020-06-21;26;32;0;3;0
350050;2020-06-22;26;32;0;3;0
350050;2020-06-23;26;32;0;3;0
350050;2020-06-24;26;32;0;3;0
350050;2020-06-25;26;33;1;3;0
350050;2020-06-26;26;34;1;3;0
350050;2020-06-27;26;38;4;3;0
350050;2020-06-28;27;40;2;3;0
350050;2020-06-29;27;41;1;3;0
350050;2020-06-30;27;42;1;4;1
350050;2020-07-01;27;42;0;4;0
350050;2020-07-02;27;43;1;4;0
350050;2020-07-03;27;44;1;4;0
350050;2020-07-04;27;44;0;4;0
350050;2020-07-05;28;45;1;4;0
350050;2020-07-06;28;45;0;4;0
350050;2020-07-07;28;52;7;4;0
350050;2020-07-08;28;52;0;4;0
350050;2020-07-09;28;55;3;4;0
350050;2020-07-10;28;55;0;4;0
350050;2020-07-11;28;56;1;4;0
350050;2020-07-12;29;56;0;4;0
350050;2020-07-13;29;56;0;4;0
350050;2020-07-14;29;56;0;4;0
350050;2020-07-15;29;58;2;4;0
350050;2020-07-16;29;59;1;4;0
350050;2020-07-17;29;59;0;4;0
350050;2020-07-18;29;59;0;5;1
350050;2020-07-19;30;59;0;5;0
350050;2020-07-20;30;59;0;5;0
350050;2020-07-21;30;60;1;5;0
350050;2020-07-22;30;59;-1;4;-1
350050;2020-07-23;30;59;0;4;0
350050;2020-07-24;30;59;0;4;0
350050;2020-07-25;30;61;2;4;0
350050;2020-07-26;31;61;0;4;0
350050;2020-07-27;31;61;0;4;0
350050;2020-07-28;31;61;0;4;0
350050;2020-07-29;31;61;0;4;0
350050;2020-07-30;31;68;7;4;0
350050;2020-07-31;31;71;3;5;1
350050;2020-08-01;31;73;2;5;0
350050;2020-08-02;32;73;0;5;0
350050;2020-08-03;32;73;0;5;0
350050;2020-08-04;32;75;2;5;0
350050;2020-08-05;32;75;0;5;0
350050;2020-08-06;32;80;5;5;0
